texts	labels
can you tell me what flights you have from baltimore to dallas	atis_flight
show me all flights from indianapolis	atis_flight
flights from indianapolis to seattle	atis_flight
flights from atlanta please	atis_flight
i'd also like to see a list of the flights from pittsburgh to atlanta	atis_flight
i would like to arrange a flight from denver to pittsburgh	atis_flight
i want a flight from ontario to chicago	atis_flight
show me all the flights from montreal to detroit	atis_flight
i would like a flight from denver to pittsburgh	atis_flight
please give me flights available from denver to philadelphia	atis_flight
what are all the flights from boston to dallas	atis_flight
i'd like to fly from cleveland to dallas	atis_flight
from denver to baltimore	atis_flight
i want to fly from boston to dallas	atis_flight
show me all flights arriving at dallas	atis_flight
i need information on flight from atlanta to denver	atis_flight
i need to reverse the flight from pittsburgh to denver please	atis_flight
i would like a flight from philadelphia to dallas	atis_flight
find me a flight that flies from memphis to tacoma	atis_flight
i want to leave from philadelphia and go to atlanta baltimore and boston please list these flights	atis_flight
okay show me all the flights to baltimore	atis_flight
give me the flights from phoenix to milwaukee	atis_flight
what flights go from dallas to baltimore	atis_flight
i would like flights from ontario to tacoma	atis_flight
all flights from denver to philadelphia	atis_flight
show me the flights from denver to atlanta	atis_flight
show me all flights from philadelphia to baltimore	atis_flight
list flights from dallas to houston	atis_flight
i need to make a trip starting in boston going to dallas denver oakland and back to boston	atis_flight
okay i would like to fly from atlanta to philadelphia	atis_flight
thank you very much now can you help me with information on flights from boston to atlanta	atis_flight
what flights leave from phoenix	atis_flight
could you show me all flights from montreal to charlotte	atis_flight
i need to go from boston to dallas	atis_flight
i want to fly from milwaukee to orlando	atis_flight
from washington to atlanta	atis_flight
i need information from denver to pittsburgh	atis_flight
what are the flights from boston to orlando	atis_flight
i would like to fly from denver to boston	atis_flight
show me all the flights from burbank to denver	atis_flight
get flights from detroit to toronto	atis_flight
i would like to see the flights from baltimore to philadelphia again	atis_flight
i need to make reservations from denver to boston	atis_flight
what flights are there from newark to tampa	atis_flight
oakland to denver	atis_flight
show me all flights from denver to burbank	atis_flight
show me the flights from oakland to denver	atis_flight
show me the flights from philadelphia to dallas	atis_flight
show me all the flights from philadelphia to newark	atis_flight
what flights are there from tampa to charlotte	atis_flight
could you please show me all flights from charlotte to milwaukee	atis_flight
show me flights from dallas to pittsburgh	atis_flight
i need information for a flight from denver to atlanta	atis_flight
show me flights from denver to atlanta	atis_flight
what flights from miami to indianapolis	atis_flight
show me the flights from washington to boston	atis_flight
looking for a flight from cleveland to dallas	atis_flight
show me flights from boston to denver	atis_flight
i need to know a list of flights from atlanta	atis_flight
show me all flights from denver to baltimore	atis_flight
show me flights from atlanta to washington	atis_flight
give me flights that arrive in baltimore from atlanta denver and pittsburgh	atis_flight
how do i get from boston to pittsburgh	atis_flight
all flights from cleveland to newark	atis_flight
let's look at baltimore to philadelphia again	atis_flight
i would like to see flights from denver to philadelphia	atis_flight
show me the flights from baltimore to oakland please	atis_flight
flight leaving chicago to nashville	atis_flight
show me the flights from atlanta to baltimore	atis_flight
what flights do you have from ontario	atis_flight
okay i want a flight originating in denver going to pittsburgh	atis_flight
what are the flights from atlanta to baltimore	atis_flight
what are your flights from pittsburgh to baltimore	atis_flight
show me all the flights from baltimore to columbus	atis_flight
i would like to see the flights from denver to philadelphia please	atis_flight
can you list all flights from washington to toronto	atis_flight
what are the flights from atlanta to dallas	atis_flight
show me all the flights from cincinnati to toronto	atis_flight
can you list all flights from chicago to milwaukee	atis_flight
flight from dallas to milwaukee	atis_flight
what flights from atlanta to washington	atis_flight
show me the flights from baltimore to pittsburgh	atis_flight
what are all of the flights into and out of atlanta's airport	atis_flight
list flights from denver to phoenix	atis_flight
show me all flights from charlotte to columbus	atis_flight
could you please list all of the classes of flights there are	atis_flight
what flights depart from baltimore	atis_flight
what are the flights from ontario to memphis	atis_flight
i want to fly from baltimore to philadelphia	atis_flight
what are the flights from cleveland to dallas	atis_flight
